Review_ID,Restaurant_ID,User_ID,Rating,Review_Text
REV03766,R0010,U00585,3,Standard quality.
REV03767,R0189,U00534,3,Generous portions.
REV03768,R0186,U00959,4,Highly recommended! Five stars!
REV03769,R0182,U00643,3,The taste was authentic.
REV03770,R0059,U00464,4,Loved the ambiance.
REV03771,R0129,U00835,5,Amazing food!
REV03772,R0163,U00817,5,Fresh and hot. Five stars!
REV03773,R0077,U00203,4,The taste was authentic. Five stars!
REV03774,R0182,U00915,2,Not worth the hype.
REV03775,R0034,U00547,4,Amazing food! Five stars!
REV03776,R0145,U00345,3,A bit plain.
REV03777,R0073,U00360,3,Bad packaging.
REV03778,R0153,U00869,2,Too salty.
REV03779,R0176,U00039,1,Delivery was very late.
REV03780,R0154,U00710,2,Food was cold.
REV03781,R0110,U00036,4,The taste was authentic. The main course was perfectly cooked.
REV03782,R0120,U00396,4,Amazing food!
REV03783,R0156,U00966,3,Standard quality.
REV03784,R0130,U00766,5,Generous portions.
REV03785,R0039,U00307,5,Highly recommended!
REV03786,R0156,U00672,5,Worth every penny.
REV03787,R0030,U00474,4,Loved the ambiance. Five stars!
REV03788,R0059,U00974,4,"Great service, very fast."
REV03789,R0030,U00707,5,Fresh and hot.
REV03790,R0177,U00661,4,Highly recommended! The main course was perfectly cooked.
REV03791,R0160,U00543,4,Loved the ambiance. I especially liked the dessert.
REV03792,R0113,U00092,5,Best in town.
REV03793,R0063,U00313,3,"Met expectations, mostly."
REV03794,R0170,U00836,5,Best in town.
REV03795,R0191,U00266,5,Highly recommended!
REV03796,R0002,U00541,3,A bit plain.
REV03797,R0080,U00410,5,Generous portions.
REV03798,R0034,U00877,3,Nothing special.
REV03799,R0092,U00491,3,Rude staff.
REV03800,R0032,U00485,5,Fresh and hot. Five stars!
REV03801,R0102,U00444,4,The taste was authentic.
REV03802,R0094,U00011,5,Amazing food!
REV03803,R0183,U00419,3,Hit or miss.
REV03804,R0047,U00311,3,Nothing special.
REV03805,R0010,U00735,2,Not worth the hype.
REV03806,R0150,U00026,4,Will definitely order again.
REV03807,R0063,U00404,5,Amazing food!
REV03808,R0008,U00466,4,Amazing food!
REV03809,R0088,U00552,4,Generous portions.
REV03810,R0139,U00916,4,Worth every penny.
REV03811,R0102,U00860,5,Fresh and hot.
REV03812,R0149,U00567,4,Will definitely order again. I especially liked the dessert.
REV03813,R0053,U00837,1,Food was cold.
REV03814,R0038,U00867,4,Fresh and hot.
REV03815,R0029,U00791,4,"Great service, very fast."
REV03816,R0164,U00501,2,Food was cold.
REV03817,R0131,U00634,3,Decent food for the price.
REV03818,R0085,U00969,2,Bad packaging.
REV03819,R0119,U00290,2,Stale ingredients.
REV03820,R0142,U00232,4,The taste was authentic. Five stars!
REV03821,R0073,U00885,4,The taste was authentic.
REV03822,R0158,U00423,4,Amazing food! The main course was perfectly cooked.
REV03823,R0011,U00303,4,Generous portions.
REV03824,R0167,U00387,3,Stale ingredients.
REV03825,R0145,U00333,4,Highly recommended!
REV03826,R0081,U00091,2,Food was cold.
REV03827,R0198,U00494,2,Delivery was very late.
REV03828,R0011,U00434,3,It was okay.
REV03829,R0035,U00322,4,Fresh and hot.
REV03830,R0156,U00828,5,Highly recommended!
REV03831,R0178,U00850,4,Worth every penny.
REV03832,R0176,U00830,4,Best in town.
REV03833,R0007,U00773,3,Amazing food!
REV03834,R0158,U00282,5,Amazing food! I especially liked the dessert.
REV03835,R0056,U00479,5,Highly recommended! The main course was perfectly cooked.
REV03836,R0097,U00070,1,Bad packaging.
REV03837,R0141,U00482,5,Fresh and hot.
REV03838,R0137,U00881,5,Best in town. The main course was perfectly cooked.
REV03839,R0134,U00684,3,Rude staff.
REV03840,R0043,U00119,4,Highly recommended! The main course was perfectly cooked.
REV03841,R0043,U00498,3,Loved the ambiance.
REV03842,R0069,U00715,2,Stale ingredients.
REV03843,R0014,U00888,3,The taste was authentic.
REV03844,R0015,U00898,5,Will definitely order again.
REV03845,R0062,U00530,5,Fresh and hot.
REV03846,R0079,U00018,5,Will definitely order again.
REV03847,R0029,U00932,4,"Great service, very fast. I especially liked the dessert."
REV03848,R0058,U00679,4,Fresh and hot.
REV03849,R0102,U00785,3,Nothing special.
REV03850,R0020,U00808,4,Loved the ambiance.
REV03851,R0003,U00937,3,Might try again.
REV03852,R0021,U00788,2,Not enough quantity.
REV03853,R0067,U00022,3,Food was cold.
REV03854,R0193,U00562,4,"Great service, very fast. The main course was perfectly cooked."
REV03855,R0181,U00504,3,Decent food for the price.
REV03856,R0199,U00329,5,Best in town. Five stars!
REV03857,R0051,U00373,3,Standard quality.
REV03858,R0097,U00664,3,"Met expectations, mostly."
REV03859,R0105,U00888,3,Not enough quantity.
REV03860,R0026,U00914,5,Fresh and hot.
REV03861,R0013,U00111,5,The taste was authentic.
REV03862,R0082,U00185,4,Worth every penny.
REV03863,R0014,U00176,4,Loved the ambiance.
REV03864,R0112,U00126,3,Hit or miss.
REV03865,R0026,U00770,5,Fresh and hot.
REV03866,R0048,U00222,5,Worth every penny.
REV03867,R0065,U00102,2,Food was cold.
REV03868,R0156,U00139,5,Generous portions. I especially liked the dessert.
REV03869,R0110,U00849,2,Delivery was very late.
REV03870,R0073,U00187,5,Best in town.
REV03871,R0070,U00038,4,Worth every penny. I especially liked the dessert.
REV03872,R0141,U00070,5,Fresh and hot.
REV03873,R0160,U00690,3,A bit plain.
REV03874,R0143,U00074,2,Bad packaging.
REV03875,R0131,U00717,2,Terrible taste.
REV03876,R0062,U00070,5,Generous portions.
REV03877,R0006,U00812,5,Amazing food!
REV03878,R0191,U00346,3,Just another place.
REV03879,R0106,U00012,3,Decent food for the price.
REV03880,R0034,U00486,4,Generous portions. I especially liked the dessert.
REV03881,R0175,U00154,4,The taste was authentic. I especially liked the dessert.
REV03882,R0180,U00744,3,Average experience.
REV03883,R0169,U00048,4,Best in town.
REV03884,R0002,U00045,4,Generous portions. The main course was perfectly cooked.
REV03885,R0168,U00573,3,Average experience.
REV03886,R0079,U00435,5,Highly recommended!
REV03887,R0037,U00116,4,Best in town.
REV03888,R0005,U00542,3,Best in town.
REV03889,R0027,U00554,4,Worth every penny.
REV03890,R0127,U00138,3,Overpriced.
REV03891,R0049,U00122,3,Might try again.
REV03892,R0065,U00066,4,Loved the ambiance.
REV03893,R0117,U00289,5,The taste was authentic.
REV03894,R0145,U00816,5,Worth every penny.
REV03895,R0012,U00311,3,Worth every penny.
REV03896,R0173,U00714,2,Not worth the hype.
REV03897,R0135,U00004,3,It was okay.
REV03898,R0108,U00400,4,The taste was authentic.
REV03899,R0083,U00607,4,Worth every penny.
REV03900,R0192,U00927,3,Terrible taste.
REV03901,R0193,U00442,4,Loved the ambiance. The main course was perfectly cooked.
REV03902,R0044,U00816,4,Amazing food!
REV03903,R0076,U00140,5,Loved the ambiance.
REV03904,R0043,U00478,4,Loved the ambiance. I especially liked the dessert.
REV03905,R0152,U00486,2,Stale ingredients.
REV03906,R0107,U00480,3,Standard quality.
REV03907,R0177,U00811,5,Will definitely order again. I especially liked the dessert.
REV03908,R0036,U00442,2,Too salty.
REV03909,R0083,U00914,5,Generous portions.
REV03910,R0176,U00581,3,Stale ingredients.
REV03911,R0200,U00996,3,Amazing food!
REV03912,R0069,U00263,3,Standard quality.
REV03913,R0020,U00721,3,Stale ingredients.
REV03914,R0155,U00371,2,Not enough quantity.
REV03915,R0037,U00085,4,"Great service, very fast."
REV03916,R0135,U00061,1,Too salty.
REV03917,R0113,U00208,4,Loved the ambiance.
REV03918,R0193,U00411,5,The taste was authentic.
REV03919,R0181,U00888,4,Generous portions. The main course was perfectly cooked.
REV03920,R0029,U00904,4,Best in town. I especially liked the dessert.
REV03921,R0025,U00818,5,Amazing food!
REV03922,R0038,U00149,2,Rude staff.
REV03923,R0092,U00909,2,Not enough quantity.
REV03924,R0194,U00062,3,Just another place.
REV03925,R0089,U00052,4,Loved the ambiance.
REV03926,R0114,U00975,5,Loved the ambiance.
REV03927,R0006,U00030,3,Just another place.
REV03928,R0117,U00478,2,Food was cold.
REV03929,R0072,U00917,5,Worth every penny.
REV03930,R0159,U00842,5,The taste was authentic.
REV03931,R0125,U00882,2,Delivery was very late.
REV03932,R0090,U00490,4,Worth every penny.
REV03933,R0117,U00781,4,Highly recommended!
REV03934,R0019,U00042,2,Food was cold.
REV03935,R0159,U00006,3,It was okay.
REV03936,R0119,U00634,5,Generous portions.
REV03937,R0193,U00440,3,Hit or miss.
REV03938,R0009,U00324,3,The taste was authentic.
REV03939,R0033,U00305,3,Nothing special.
REV03940,R0171,U00673,4,Loved the ambiance.
REV03941,R0097,U00418,1,Too salty.
REV03942,R0108,U00351,4,Amazing food!
REV03943,R0163,U00829,5,Generous portions.
REV03944,R0096,U00336,3,The taste was authentic.
REV03945,R0114,U00046,3,Food was cold.
REV03946,R0163,U00004,4,Highly recommended!
REV03947,R0132,U00546,3,"Met expectations, mostly."
REV03948,R0028,U00822,4,Will definitely order again.
REV03949,R0106,U00144,4,Will definitely order again.
REV03950,R0016,U00499,4,Generous portions. The main course was perfectly cooked.
REV03951,R0189,U00644,3,It was okay.
REV03952,R0037,U00343,5,"Great service, very fast."
REV03953,R0192,U00866,5,Amazing food!
REV03954,R0142,U00453,2,Bad packaging.
REV03955,R0079,U00186,5,Amazing food! Five stars!
REV03956,R0144,U00168,4,Will definitely order again.
REV03957,R0005,U00579,5,Best in town. The main course was perfectly cooked.
REV03958,R0021,U00980,4,Will definitely order again.
REV03959,R0177,U00435,4,Amazing food!
REV03960,R0039,U00919,4,Amazing food!
REV03961,R0192,U00242,3,Hit or miss.
REV03962,R0017,U00417,2,Not worth the hype.
REV03963,R0170,U00661,5,Worth every penny.
REV03964,R0057,U00961,4,Worth every penny.
REV03965,R0080,U00284,5,Loved the ambiance.
REV03966,R0040,U00966,3,Hit or miss.
REV03967,R0006,U00214,2,Overpriced.
REV03968,R0146,U00555,3,Will definitely order again.
REV03969,R0180,U00151,4,Fresh and hot. The main course was perfectly cooked.
REV03970,R0189,U00146,3,Decent food for the price.
REV03971,R0015,U00213,2,Too salty.
REV03972,R0012,U00867,5,Loved the ambiance. Five stars!
REV03973,R0039,U00381,4,Will definitely order again. Five stars!
REV03974,R0186,U00616,4,Loved the ambiance. The main course was perfectly cooked.
REV03975,R0123,U00719,3,Highly recommended!
REV03976,R0106,U00818,5,Loved the ambiance.
REV03977,R0042,U00043,5,Worth every penny.
REV03978,R0182,U00626,2,Stale ingredients.
REV03979,R0055,U00479,5,Best in town.
REV03980,R0149,U00231,4,Will definitely order again.
REV03981,R0001,U00680,3,It was okay.
REV03982,R0175,U00871,5,The taste was authentic.
REV03983,R0042,U00704,4,"Great service, very fast."
REV03984,R0070,U00038,5,Loved the ambiance.
REV03985,R0072,U00640,5,The taste was authentic.
REV03986,R0039,U00703,3,Decent food for the price.
REV03987,R0167,U00924,4,Fresh and hot.
REV03988,R0023,U00670,5,Fresh and hot. The main course was perfectly cooked.
REV03989,R0195,U00134,3,Rude staff.
REV03990,R0065,U00698,3,Average experience.
REV03991,R0047,U00737,5,Loved the ambiance.
REV03992,R0165,U00402,5,Highly recommended! Five stars!
REV03993,R0047,U00668,4,Fresh and hot. I especially liked the dessert.
REV03994,R0044,U00691,5,Loved the ambiance. Five stars!
REV03995,R0182,U00794,3,Best in town.
REV03996,R0085,U00496,5,Best in town.
REV03997,R0052,U00075,5,Highly recommended!
REV03998,R0016,U00238,3,"Met expectations, mostly."
REV03999,R0088,U00407,4,Amazing food!
REV04000,R0002,U00336,3,Hit or miss.
REV04001,R0002,U00484,3,"Met expectations, mostly."
REV04002,R0055,U00821,2,Stale ingredients.
REV04003,R0158,U00734,3,A bit plain.
REV04004,R0084,U00689,3,A bit plain.
REV04005,R0084,U00927,4,Generous portions.
REV04006,R0164,U00207,4,Highly recommended! I especially liked the dessert.
REV04007,R0047,U00090,2,Too salty.
REV04008,R0177,U00576,2,Terrible taste.
REV04009,R0166,U00985,2,Not enough quantity.
REV04010,R0077,U00746,4,Loved the ambiance.
REV04011,R0019,U00336,3,Might try again.
REV04012,R0005,U00535,3,It was okay.
REV04013,R0132,U00788,4,Loved the ambiance.
REV04014,R0033,U00119,3,Standard quality.
REV04015,R0097,U00235,3,Decent food for the price.
REV04016,R0068,U00467,4,Highly recommended!
REV04017,R0159,U00984,3,Rude staff.
REV04018,R0147,U00409,4,Fresh and hot.
REV04019,R0164,U00545,4,The taste was authentic.
REV04020,R0139,U00859,4,Worth every penny. Five stars!
REV04021,R0011,U00651,5,Amazing food!
REV04022,R0037,U00467,4,"Great service, very fast."
REV04023,R0125,U00232,3,Standard quality.
REV04024,R0042,U00628,5,Fresh and hot.
REV04025,R0100,U00028,4,"Great service, very fast. Five stars!"
REV04026,R0178,U00068,4,Best in town.
REV04027,R0181,U00721,3,Best in town.
REV04028,R0170,U00202,5,Amazing food! The main course was perfectly cooked.
REV04029,R0087,U00212,4,Loved the ambiance.
REV04030,R0021,U00765,4,Fresh and hot.
REV04031,R0007,U00599,1,Not enough quantity.
REV04032,R0063,U00887,5,Generous portions.
REV04033,R0171,U00006,3,Average experience.
REV04034,R0189,U00791,3,Hit or miss.
REV04035,R0134,U00944,5,Worth every penny.
REV04036,R0063,U00084,5,"Great service, very fast. I especially liked the dessert."
REV04037,R0036,U00510,5,Will definitely order again.
REV04038,R0137,U00963,5,Best in town. I especially liked the dessert.
REV04039,R0153,U00835,4,The taste was authentic. I especially liked the dessert.
REV04040,R0041,U00606,4,The taste was authentic.
REV04041,R0088,U00156,2,Overpriced.
REV04042,R0046,U00022,3,Standard quality.
REV04043,R0054,U00826,5,Best in town. Five stars!
REV04044,R0112,U00236,2,Too salty.
REV04045,R0188,U00175,2,Not worth the hype.
REV04046,R0038,U00447,5,Best in town. The main course was perfectly cooked.
REV04047,R0055,U00654,5,The taste was authentic.
REV04048,R0200,U00795,5,The taste was authentic. The main course was perfectly cooked.
REV04049,R0001,U00824,3,Not enough quantity.
REV04050,R0187,U00562,3,Stale ingredients.
REV04051,R0116,U00440,4,Highly recommended!
REV04052,R0006,U00654,4,"Great service, very fast."
REV04053,R0105,U00200,4,The taste was authentic. I especially liked the dessert.
REV04054,R0010,U00972,2,Too salty.
REV04055,R0085,U00899,4,Fresh and hot.
REV04056,R0161,U00372,5,Amazing food! I especially liked the dessert.
REV04057,R0023,U00774,3,Overpriced.
REV04058,R0115,U00427,5,Will definitely order again. The main course was perfectly cooked.
REV04059,R0194,U00266,2,Not enough quantity.
REV04060,R0122,U00272,3,Standard quality.
REV04061,R0134,U00666,3,Terrible taste.
REV04062,R0171,U00587,4,Amazing food!
REV04063,R0176,U00044,4,Highly recommended! I especially liked the dessert.
REV04064,R0172,U00408,4,Highly recommended!
REV04065,R0182,U00148,2,Delivery was very late.
REV04066,R0015,U00596,5,Loved the ambiance.
REV04067,R0192,U00526,4,Worth every penny.
REV04068,R0035,U00947,4,The taste was authentic.
REV04069,R0129,U00868,4,Loved the ambiance.
REV04070,R0045,U00610,4,"Great service, very fast."
REV04071,R0022,U00248,5,Loved the ambiance. Five stars!
REV04072,R0131,U00130,2,Rude staff.
REV04073,R0194,U00236,3,Highly recommended!
REV04074,R0034,U00809,2,Overpriced.
REV04075,R0010,U00292,5,Highly recommended! Five stars!
REV04076,R0044,U00482,5,Best in town.
REV04077,R0035,U00449,3,Will definitely order again.
REV04078,R0110,U00792,2,Food was cold.
REV04079,R0198,U00509,3,It was okay.
REV04080,R0013,U00321,4,Fresh and hot. The main course was perfectly cooked.
REV04081,R0184,U00561,4,Generous portions. I especially liked the dessert.
REV04082,R0021,U00256,5,"Great service, very fast."
REV04083,R0108,U00476,3,Food was cold.
REV04084,R0065,U00306,4,Will definitely order again.
REV04085,R0191,U00469,3,Amazing food!
REV04086,R0128,U00718,3,Fresh and hot.
REV04087,R0051,U00862,3,Standard quality.
REV04088,R0118,U00666,4,Amazing food!
REV04089,R0071,U00421,4,The taste was authentic.
REV04090,R0074,U00272,4,Will definitely order again. The main course was perfectly cooked.
REV04091,R0158,U00794,2,Food was cold.
REV04092,R0051,U00694,4,Worth every penny.
REV04093,R0103,U00823,2,Stale ingredients.
REV04094,R0078,U00633,5,Highly recommended!
REV04095,R0009,U00981,3,Not worth the hype.
REV04096,R0078,U00616,5,Fresh and hot. The main course was perfectly cooked.
REV04097,R0189,U00986,3,Average experience.
REV04098,R0045,U00455,5,"Great service, very fast."
REV04099,R0146,U00255,1,Delivery was very late.
REV04100,R0122,U00077,4,The taste was authentic. Five stars!
REV04101,R0103,U00267,2,Not enough quantity.
REV04102,R0065,U00665,4,Generous portions. I especially liked the dessert.
REV04103,R0098,U00822,4,Loved the ambiance. Five stars!
REV04104,R0163,U00247,5,Will definitely order again.
REV04105,R0043,U00366,4,Loved the ambiance.
REV04106,R0052,U00781,3,Rude staff.
REV04107,R0052,U00026,2,Not enough quantity.
REV04108,R0081,U00116,2,Delivery was very late.
REV04109,R0032,U00122,3,The taste was authentic.
REV04110,R0078,U00766,4,Highly recommended!
REV04111,R0176,U00432,3,Decent food for the price.
REV04112,R0151,U00675,3,Best in town.
REV04113,R0131,U00139,3,Might try again.
REV04114,R0192,U00279,3,It was okay.
REV04115,R0114,U00615,4,Amazing food!
REV04116,R0196,U00113,2,Stale ingredients.
REV04117,R0055,U00211,3,Generous portions.
REV04118,R0163,U00171,5,Will definitely order again. The main course was perfectly cooked.
REV04119,R0073,U00843,4,Loved the ambiance. I especially liked the dessert.
REV04120,R0151,U00028,2,Food was cold.
REV04121,R0028,U00789,4,"Great service, very fast."
REV04122,R0098,U00167,4,Generous portions.
REV04123,R0125,U00805,4,Loved the ambiance. The main course was perfectly cooked.
REV04124,R0026,U00133,4,"Great service, very fast."
REV04125,R0139,U00674,5,Highly recommended!
REV04126,R0131,U00384,3,Too salty.
REV04127,R0107,U00966,3,Standard quality.
REV04128,R0162,U00406,3,The taste was authentic.
REV04129,R0173,U00736,5,Highly recommended!
REV04130,R0007,U00924,3,Might try again.
REV04131,R0138,U00065,4,Highly recommended!
REV04132,R0063,U00879,4,Worth every penny.
REV04133,R0062,U00115,5,Fresh and hot. Five stars!
REV04134,R0050,U00909,5,Fresh and hot. I especially liked the dessert.
REV04135,R0118,U00576,3,Not worth the hype.
REV04136,R0034,U00464,5,Highly recommended!
REV04137,R0156,U00370,4,Highly recommended!
REV04138,R0006,U00738,4,Generous portions.
REV04139,R0145,U00781,3,Might try again.
REV04140,R0193,U00759,3,Hit or miss.
REV04141,R0171,U00630,3,Hit or miss.
REV04142,R0186,U00789,2,Rude staff.
REV04143,R0104,U00327,4,Worth every penny. I especially liked the dessert.
REV04144,R0188,U00066,4,"Great service, very fast. I especially liked the dessert."
REV04145,R0049,U00958,1,Not worth the hype.
REV04146,R0056,U00786,5,Amazing food! Five stars!
REV04147,R0076,U00127,2,Not worth the hype.
REV04148,R0031,U00121,5,Loved the ambiance.
REV04149,R0197,U00953,3,Fresh and hot.
REV04150,R0140,U00992,4,Will definitely order again.
REV04151,R0175,U00112,4,Best in town. I especially liked the dessert.
REV04152,R0045,U00094,3,Not worth the hype.
REV04153,R0133,U00999,4,Generous portions.
REV04154,R0097,U00235,3,Standard quality.
REV04155,R0161,U00572,4,Worth every penny.
REV04156,R0154,U00633,3,Standard quality.
REV04157,R0123,U00280,2,Not worth the hype.
REV04158,R0071,U00463,3,The taste was authentic.
REV04159,R0053,U00604,2,Rude staff.
REV04160,R0076,U00748,4,Generous portions. Five stars!
REV04161,R0078,U00039,5,"Great service, very fast. The main course was perfectly cooked."
REV04162,R0059,U00556,4,Loved the ambiance. The main course was perfectly cooked.
REV04163,R0080,U00536,3,Amazing food!
REV04164,R0057,U00436,5,Loved the ambiance.
REV04165,R0188,U00984,4,Highly recommended! Five stars!
REV04166,R0011,U00111,3,Not enough quantity.
REV04167,R0153,U00734,4,Amazing food!
REV04168,R0128,U00392,5,"Great service, very fast. Five stars!"
REV04169,R0156,U00103,4,Loved the ambiance.
REV04170,R0030,U00575,5,Loved the ambiance.
REV04171,R0134,U00208,3,Delivery was very late.
REV04172,R0122,U00026,3,Might try again.
REV04173,R0082,U00443,2,Delivery was very late.
REV04174,R0002,U00236,4,Best in town.
REV04175,R0048,U00620,4,Highly recommended!
REV04176,R0108,U00716,3,Just another place.
REV04177,R0060,U00221,3,Not enough quantity.
REV04178,R0153,U00436,1,Bad packaging.
REV04179,R0128,U00204,5,Highly recommended! The main course was perfectly cooked.
REV04180,R0096,U00586,3,Amazing food!
REV04181,R0031,U00902,2,Too salty.
REV04182,R0014,U00942,2,Delivery was very late.
REV04183,R0071,U00285,3,"Met expectations, mostly."
REV04184,R0054,U00600,3,Will definitely order again.
REV04185,R0142,U00458,5,Amazing food!
REV04186,R0175,U00052,5,Fresh and hot.
REV04187,R0161,U00338,5,Generous portions. The main course was perfectly cooked.
REV04188,R0116,U00567,1,Too salty.
REV04189,R0149,U00649,3,It was okay.
REV04190,R0158,U00017,3,Rude staff.
REV04191,R0078,U00070,4,Loved the ambiance.
REV04192,R0011,U00038,4,Will definitely order again.
REV04193,R0074,U00727,3,Nothing special.
REV04194,R0018,U00877,4,Highly recommended! Five stars!
REV04195,R0090,U00760,4,Highly recommended!
REV04196,R0197,U00980,5,Worth every penny. The main course was perfectly cooked.
REV04197,R0118,U00449,4,Amazing food! The main course was perfectly cooked.
REV04198,R0157,U00028,5,"Great service, very fast."
REV04199,R0033,U00690,5,Fresh and hot.
REV04200,R0120,U00621,4,The taste was authentic.
REV04201,R0124,U00766,3,Generous portions.
REV04202,R0199,U00061,5,The taste was authentic. The main course was perfectly cooked.
REV04203,R0132,U00818,4,Worth every penny. I especially liked the dessert.
REV04204,R0184,U00638,3,Just another place.
REV04205,R0140,U00814,4,Best in town.
REV04206,R0019,U00717,2,Terrible taste.
REV04207,R0141,U00907,4,Worth every penny.
REV04208,R0120,U00315,2,Bad packaging.
REV04209,R0005,U00230,3,Will definitely order again.
REV04210,R0175,U00247,5,Worth every penny.
REV04211,R0028,U00962,5,Amazing food! The main course was perfectly cooked.
REV04212,R0010,U00772,5,Amazing food!
REV04213,R0151,U00047,4,Amazing food! I especially liked the dessert.
REV04214,R0014,U00901,3,Hit or miss.
REV04215,R0127,U00433,4,Generous portions.
REV04216,R0161,U00531,5,The taste was authentic.
REV04217,R0008,U00066,3,Hit or miss.
REV04218,R0130,U00685,4,The taste was authentic.
REV04219,R0129,U00270,5,Loved the ambiance.
REV04220,R0035,U00232,4,"Great service, very fast."
REV04221,R0095,U00483,3,Best in town.
REV04222,R0111,U00432,2,Rude staff.
REV04223,R0008,U00907,3,It was okay.
REV04224,R0021,U00348,4,Amazing food!
REV04225,R0164,U00479,1,Overpriced.
REV04226,R0145,U00144,5,Worth every penny.
REV04227,R0012,U00711,5,Fresh and hot. I especially liked the dessert.
REV04228,R0036,U00135,4,Highly recommended! The main course was perfectly cooked.
REV04229,R0187,U00117,3,Fresh and hot.
REV04230,R0013,U00600,5,Will definitely order again. Five stars!
REV04231,R0085,U00173,4,Best in town. Five stars!
REV04232,R0053,U00749,2,Too salty.
REV04233,R0124,U00467,4,Loved the ambiance. I especially liked the dessert.
REV04234,R0041,U00488,5,Worth every penny.
REV04235,R0072,U00325,4,Best in town. I especially liked the dessert.
REV04236,R0072,U00078,3,Hit or miss.
REV04237,R0018,U00524,3,Decent food for the price.
REV04238,R0087,U00825,4,Worth every penny.
REV04239,R0043,U00378,4,Amazing food! The main course was perfectly cooked.
REV04240,R0075,U00729,5,Generous portions.
REV04241,R0145,U00471,2,Not worth the hype.
REV04242,R0179,U00304,5,Loved the ambiance.
REV04243,R0116,U00582,4,"Great service, very fast."
REV04244,R0187,U00795,3,Not worth the hype.
REV04245,R0132,U00992,3,Stale ingredients.
REV04246,R0171,U00043,5,"Great service, very fast."
REV04247,R0053,U00414,3,Overpriced.
REV04248,R0026,U00612,4,The taste was authentic. The main course was perfectly cooked.
REV04249,R0181,U00891,3,Nothing special.
REV04250,R0169,U00961,3,Not worth the hype.
REV04251,R0180,U00808,2,Rude staff.
REV04252,R0137,U00682,4,Amazing food!
REV04253,R0116,U00171,4,Will definitely order again.
REV04254,R0169,U00644,3,Fresh and hot.
REV04255,R0169,U00277,3,"Met expectations, mostly."
REV04256,R0180,U00398,5,Best in town. Five stars!
REV04257,R0093,U00969,4,Highly recommended!
REV04258,R0188,U00156,4,Loved the ambiance.
REV04259,R0001,U00996,5,Fresh and hot.
REV04260,R0129,U00793,4,Loved the ambiance.
REV04261,R0160,U00080,4,"Great service, very fast. The main course was perfectly cooked."
REV04262,R0172,U00146,5,"Great service, very fast."
REV04263,R0002,U00637,3,Terrible taste.
REV04264,R0088,U00463,3,Nothing special.
REV04265,R0015,U00138,5,Fresh and hot.
REV04266,R0092,U00533,3,Loved the ambiance.
REV04267,R0078,U00375,2,Terrible taste.
REV04268,R0071,U00270,2,Stale ingredients.
REV04269,R0177,U00819,3,Nothing special.
REV04270,R0034,U00372,3,Average experience.
REV04271,R0051,U00277,4,Amazing food! Five stars!
REV04272,R0056,U00632,3,Standard quality.
REV04273,R0177,U00756,3,It was okay.
REV04274,R0110,U00921,3,Standard quality.
REV04275,R0042,U00232,5,Highly recommended!
REV04276,R0162,U00820,3,Nothing special.
REV04277,R0151,U00568,3,Might try again.
REV04278,R0088,U00009,4,Best in town. Five stars!
REV04279,R0109,U00990,5,Amazing food!
REV04280,R0198,U00650,4,Worth every penny.
REV04281,R0160,U00014,5,The taste was authentic.
REV04282,R0064,U00281,3,Standard quality.
REV04283,R0055,U00261,4,Fresh and hot. Five stars!
REV04284,R0041,U00738,4,Amazing food!
REV04285,R0073,U00172,3,It was okay.
REV04286,R0159,U00507,5,"Great service, very fast."
REV04287,R0005,U00704,3,Nothing special.
REV04288,R0064,U00384,5,Worth every penny. Five stars!
REV04289,R0094,U00167,3,Best in town.
REV04290,R0003,U00267,1,Too salty.
REV04291,R0025,U00789,5,Highly recommended!
REV04292,R0169,U00729,3,Amazing food!
REV04293,R0172,U00429,5,Fresh and hot.
REV04294,R0022,U00031,5,Worth every penny.
REV04295,R0034,U00831,2,Bad packaging.
REV04296,R0132,U00737,4,Loved the ambiance.
REV04297,R0092,U00141,3,Just another place.
REV04298,R0167,U00949,5,Loved the ambiance. I especially liked the dessert.
REV04299,R0073,U00116,2,Overpriced.
REV04300,R0055,U00992,5,Worth every penny.
REV04301,R0014,U00749,2,Not enough quantity.
REV04302,R0043,U00576,4,Worth every penny.
REV04303,R0052,U00043,4,Amazing food!
REV04304,R0094,U00580,5,Worth every penny.
REV04305,R0114,U00227,4,"Great service, very fast."
REV04306,R0077,U00603,2,Overpriced.
REV04307,R0139,U00649,1,Not worth the hype.
REV04308,R0043,U00925,4,"Great service, very fast."
REV04309,R0155,U00735,3,It was okay.
REV04310,R0016,U00390,4,Will definitely order again.
REV04311,R0180,U00783,3,Nothing special.
REV04312,R0148,U00170,5,Fresh and hot.
REV04313,R0169,U00817,4,Best in town.
REV04314,R0069,U00821,3,Delivery was very late.
REV04315,R0173,U00651,3,Food was cold.
REV04316,R0097,U00686,3,Just another place.
REV04317,R0162,U00807,3,Just another place.
REV04318,R0161,U00698,4,Loved the ambiance.
REV04319,R0075,U00553,4,Loved the ambiance. The main course was perfectly cooked.
REV04320,R0114,U00883,4,"Great service, very fast."
REV04321,R0184,U00867,3,Terrible taste.
REV04322,R0066,U00415,5,Worth every penny. Five stars!
REV04323,R0056,U00322,2,Delivery was very late.
REV04324,R0043,U00827,3,Will definitely order again.
REV04325,R0006,U00894,4,Fresh and hot. Five stars!
REV04326,R0186,U00520,4,Best in town. I especially liked the dessert.
REV04327,R0164,U00517,2,Rude staff.
REV04328,R0167,U00191,5,Worth every penny.
REV04329,R0070,U00795,5,Generous portions.
